Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WPts,LPts,Pos,WPos,LPos,WOffRtg,LOffRtg,WDefRtg,LDefRtg,WNetRtg,LNetRtg,WAstR,LAstR,WTOR,LTOR,WTSP,LTSP,WeFGP,LeFGP,WFTAR,LFTAR,WORP,LORP,WDRP,LDRP,WRP,LRP,WPIE,LPIE
2006,137,1133,77,1242,73,N,0,23,52,11,21,20,32,11,24,17,16,6,1,17,26,58,7,18,14,19,11,25,11,18,12,1,25,99,87,69.3312,68.2368,70.4256,145.08300506471582,123.5346237731734,123.5346237731734,145.08300506471582,21.548381291542427,-21.548381291542427,17.157852240613646,11.53523489932886,16.148566814695197,18.875838926174495,74.90920096852301,65.55153707052442,0.5480769230769231,0.5086206896551724,0.6153846153846154,0.3275862068965517,0.3055555555555556,0.3142857142857143,0.6857142857142857,0.6944444444444444,0.49295774647887325,0.5070422535211268,0.5611510791366906,0.43884892086330934
2006,137,1137,59,1116,55,N,0,17,44,11,21,14,18,8,21,10,14,10,2,17,19,47,2,12,15,24,12,20,13,13,4,4,15,81,59,55.910399999999996,55.6032,56.2176,145.67506906077347,104.94933970856101,104.94933970856101,145.67506906077347,40.725729352212454,-40.725729352212454,13.171759747102213,15.557683101962661,18.440463645943098,15.557683101962661,78.00462249614792,51.25086865879082,0.5113636363636364,0.425531914893617,0.4090909090909091,0.5106382978723404,0.2857142857142857,0.36363636363636365,0.6363636363636364,0.7142857142857143,0.47540983606557374,0.5245901639344263,0.625,0.375
2006,137,1163,72,1107,59,N,0,27,46,8,16,10,13,7,21,17,16,6,5,9,24,52,4,15,7,8,8,14,12,12,11,1,14,88,67,57.715199999999996,58.291199999999996,57.139199999999995,150.96618357487924,117.25750448028676,117.25750448028676,150.96618357487924,33.70867909459248,-33.70867909459248,20.066100094428705,15.090543259557343,18.885741265344667,15.090543259557343,85.07347254447022,60.3386167146974,0.6739130434782609,0.5,0.2826086956521739,0.15384615384615385,0.3333333333333333,0.27586206896551724,0.7241379310344828,0.6666666666666666,0.56,0.44,0.629757785467128,0.370242214532872
2006,137,1206,75,1277,65,N,0,29,49,5,12,12,26,10,30,7,14,4,6,10,26,60,10,26,3,5,6,18,17,10,2,2,23,85,85,62.7072,61.862399999999994,63.552,137.40171735981795,133.74874118831823,133.74874118831823,137.40171735981795,3.6529761714997164,-3.6529761714997164,8.595284872298626,19.05829596412556,17.19056974459725,11.210762331838565,70.31767041694242,68.32797427652733,0.6428571428571429,0.5166666666666667,0.5306122448979592,0.08333333333333333,0.35714285714285715,0.16666666666666666,0.8333333333333334,0.6428571428571429,0.625,0.375,0.5714285714285714,0.42857142857142855
2006,137,1207,54,1320,49,N,0,20,46,5,19,9,14,8,24,15,9,4,4,12,17,48,7,26,8,12,9,22,10,8,4,3,15,64,63,50.6112,51.03359999999999,50.1888,125.40757461750691,125.52601377199694,125.52601377199694,125.40757461750691,-0.11843915449003362,0.11843915449003362,19.695378151260506,14.029180695847362,11.817226890756302,11.22334455667789,61.34969325153374,59.12162162162162,0.4891304347826087,0.4270833333333333,0.30434782608695654,0.25,0.26666666666666666,0.2727272727272727,0.7272727272727273,0.7333333333333333,0.5079365079365079,0.49206349206349204,0.5648148148148148,0.4351851851851852
2006,137,1246,69,1412,64,N,0,19,61,5,25,26,30,20,27,12,8,2,3,16,25,58,5,24,9,17,13,25,17,10,5,7,20,79,74,59.8464,59.712,59.9808,132.3017148981779,123.372812633376,123.372812633376,132.3017148981779,8.928902264801891,-8.928902264801891,12.738853503184712,18.38235294117647,8.492569002123142,10.813148788927336,53.23450134770889,56.50580329871716,0.3524590163934426,0.47413793103448276,0.4918032786885246,0.29310344827586204,0.4444444444444444,0.325,0.675,0.5555555555555556,0.5529411764705883,0.4470588235294118,0.5061728395061729,0.49382716049382713
2006,137,1272,94,1331,78,N,0,37,61,11,22,9,16,12,21,16,13,10,2,21,28,53,7,15,15,20,7,17,14,13,4,4,17,116,92,65.6832,66.2784,65.088,175.0193124758594,141.34709931170107,141.34709931170107,175.0193124758594,33.672213164158336,-33.672213164158336,16.488046166529266,15.765765765765765,13.396537510305029,14.63963963963964,85.24397413286302,74.4336569579288,0.6967213114754098,0.5943396226415094,0.26229508196721313,0.37735849056603776,0.41379310344827586,0.25,0.75,0.5862068965517241,0.5789473684210527,0.42105263157894735,0.5915492957746479,0.4084507042253521
2006,137,1301,58,1143,52,N,0,21,42,5,16,11,17,7,18,10,11,5,1,15,20,47,5,16,7,10,9,17,9,13,7,1,18,68,62,52.2624,51.3408,53.184000000000005,132.4482672650212,116.57641395908543,116.57641395908543,132.4482672650212,15.871853305935772,-15.871853305935772,14.188422247446082,12.261580381471388,15.60726447219069,17.711171662125338,68.714632174616,60.311284046692606,0.5595238095238095,0.4787234042553192,0.40476190476190477,0.2127659574468085,0.2916666666666667,0.3333333333333333,0.6666666666666666,0.7083333333333334,0.49019607843137253,0.5098039215686274,0.5714285714285714,0.42857142857142855
2006,137,1314,69,1293,65,N,0,22,48,5,18,20,25,12,25,15,17,10,3,12,25,65,7,27,8,12,17,16,5,13,9,2,19,79,79,62.5344,61.44,63.6288,128.58072916666669,124.15761416214042,124.15761416214042,128.58072916666669,4.423115004526267,-4.423115004526267,16.483516483516482,5.663797009515179,18.681318681318682,14.725872224739465,66.94915254237289,56.20375640295959,0.5104166666666666,0.43846153846153846,0.5208333333333334,0.18461538461538463,0.42857142857142855,0.40476190476190477,0.5952380952380952,0.5714285714285714,0.5285714285714286,0.4714285714285714,0.6428571428571429,0.35714285714285715
2006,137,1322,64,1234,63,N,0,23,60,9,23,9,14,14,17,17,11,9,4,21,18,41,6,18,21,26,9,27,10,19,4,5,17,82,75,60.288,60.633599999999994,59.94239999999999,135.23854760396875,125.12011531069828,125.12011531069828,135.23854760396875,10.118432293270473,-10.118432293270473,18.054375531011047,12.278978388998036,11.682242990654206,23.33005893909627,61.97097944377268,71.51029748283753,0.4583333333333333,0.5121951219512195,0.23333333333333334,0.6341463414634146,0.34146341463414637,0.34615384615384615,0.6538461538461539,0.6585365853658537,0.4626865671641791,0.5373134328358209,0.5042016806722689,0.4957983193277311
2006,137,1326,70,1172,62,N,0,26,65,5,22,13,23,15,28,10,4,2,4,13,26,68,5,22,5,7,14,30,13,9,1,3,20,80,72,62.495999999999995,61.5552,63.4368,129.96464961530464,113.49878934624698,113.49878934624698,129.96464961530464,16.465860269057657,-16.465860269057657,11.220825852782765,13.966480446927374,4.488330341113106,9.669101847872797,53.24813631522896,50.64715813168261,0.43846153846153846,0.41911764705882354,0.35384615384615387,0.10294117647058823,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4942528735632184,0.5057471264367817,0.5521739130434783,0.44782608695652176
2006,137,1338,79,1245,64,N,0,31,46,6,14,11,15,4,24,18,12,4,7,13,23,59,9,22,9,13,14,15,12,10,6,1,19,91,82,58.233599999999996,58.175999999999995,58.291199999999996,156.42189218921894,140.67303469477383,140.67303469477383,156.42189218921894,15.748857494445105,-15.748857494445105,21.79176755447942,13.837638376383763,14.527845036319613,11.531365313653136,86.50190114068441,63.34981458590853,0.7391304347826086,0.4661016949152542,0.32608695652173914,0.22033898305084745,0.21052631578947367,0.3684210526315789,0.631578947368421,0.7894736842105263,0.49122807017543857,0.5087719298245614,0.6480263157894737,0.3519736842105263
2006,137,1400,60,1335,52,N,0,18,45,2,10,22,26,14,28,7,11,4,6,14,17,53,10,27,8,13,11,10,10,8,4,1,20,64,72,52.3968,51.3024,53.4912,124.75049900199602,134.6015793251974,134.6015793251974,124.75049900199602,-9.851080323201387,9.851080323201387,9.40354648038689,13.034410844629823,14.77700161203654,10.427528675703858,56.69737774627924,61.30790190735695,0.4222222222222222,0.41509433962264153,0.5777777777777777,0.24528301886792453,0.5833333333333334,0.28205128205128205,0.717948717948718,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.6333333333333333,0.36666666666666664
2006,137,1437,58,1284,45,N,0,16,52,7,25,19,23,15,25,7,13,13,1,17,14,41,4,17,13,17,6,25,12,18,7,3,17,72,53,57.888000000000005,57.7152,58.0608,124.75049900199599,91.28361992945327,91.28361992945327,124.75049900199599,33.466879072542724,-33.466879072542724,8.52411105698977,15.290519877675841,15.830491962981002,22.93577981651376,57.95235028976175,54.66171617161716,0.375,0.3902439024390244,0.4423076923076923,0.4146341463414634,0.375,0.1935483870967742,0.8064516129032258,0.625,0.5633802816901409,0.43661971830985913,0.6077348066298343,0.39226519337016574
2006,137,1452,64,1356,46,N,0,22,50,11,32,9,11,9,22,15,11,8,3,10,20,47,4,13,2,4,6,20,12,15,7,2,14,86,54,55.007999999999996,54.5664,55.4496,157.60614590663852,97.38573407202217,97.38573407202217,157.60614590663852,60.22041183461634,-60.22041183461634,18.555170707570507,15.839493136219643,13.607125185551707,19.799366420274552,78.40991976659372,55.3732567678425,0.55,0.46808510638297873,0.22,0.0851063829787234,0.3103448275862069,0.21428571428571427,0.7857142857142857,0.6896551724137931,0.543859649122807,0.45614035087719296,0.688,0.312
2006,138,1130,69,1285,56,N,0,27,63,8,17,7,9,15,29,16,8,2,9,11,20,55,7,20,9,11,6,23,19,7,3,3,13,85,70,57.983999999999995,57.56159999999999,58.4064,147.6678897042473,119.84987946526408,119.84987946526408,147.6678897042473,27.81801023898322,-27.81801023898322,17.59014951627089,22.134203168685925,8.795074758135446,8.154706430568499,63.47072879330945,58.48930481283422,0.49206349206349204,0.42727272727272725,0.14285714285714285,0.2,0.39473684210526316,0.17142857142857143,0.8285714285714286,0.6052631578947368,0.6027397260273972,0.3972602739726027,0.5819397993311036,0.4180602006688963
2006,138,1181,74,1203,61,N,0,21,44,6,16,26,37,9,30,12,18,4,10,15,21,68,5,18,14,19,19,20,10,14,8,3,29,86,71,67.5072,66.5088,68.5056,129.30619707467284,103.64116218236173,103.64116218236173,129.30619707467284,25.665034892311112,-25.665034892311112,13.291980505095259,9.964129135113591,19.937970757642887,13.949780789159028,71.33377571333776,46.4903090623363,0.5454545454545454,0.34558823529411764,0.8409090909090909,0.27941176470588236,0.3103448275862069,0.3877551020408163,0.6122448979591837,0.6896551724137931,0.5,0.5,0.7487437185929648,0.25125628140703515
2006,138,1196,82,1454,60,N,0,30,56,8,20,14,19,10,31,17,10,6,7,19,22,61,7,20,9,17,14,19,10,11,6,3,18,98,74,62.3232,61.785599999999995,62.860800000000005,158.61301015123266,117.72042353899408,117.72042353899408,158.61301015123266,40.892586612238574,-40.892586612238574,18.607705779334502,11.17568171658471,10.945709281961472,12.293249888243182,76.13424487259168,54.0303738317757,0.6071428571428571,0.4180327868852459,0.3392857142857143,0.2786885245901639,0.3448275862068966,0.3111111111111111,0.6888888888888889,0.6551724137931034,0.5540540540540541,0.44594594594594594,0.7077464788732394,0.29225352112676056
2006,138,1211,90,1231,80,N,0,28,61,2,11,32,41,14,27,13,7,9,2,14,31,69,16,36,2,6,14,24,18,13,2,3,29,94,112,68.48639999999999,69.15839999999999,67.81439999999999,135.91985933740517,165.15666289165725,165.15666289165725,135.91985933740517,-29.236803554252077,29.236803554252077,13.126009693053312,17.537022603273577,7.067851373182553,12.665627435697584,59.46356275303644,78.16862088218872,0.47540983606557374,0.5652173913043478,0.6721311475409836,0.08695652173913043,0.3684210526315789,0.34146341463414637,0.6585365853658537,0.631578947368421,0.5189873417721519,0.4810126582278481,0.5222551928783383,0.47774480712166173
2006,138,1261,58,1401,57,N,0,19,54,2,12,18,23,12,23,5,13,4,6,12,22,53,6,13,7,12,10,26,9,17,7,3,22,62,69,62.592,62.5152,62.6688,99.17588042588042,110.10263480392157,110.10263480392157,99.17588042588042,-10.926754378041153,10.926754378041153,6.088650754992694,10.678690080683436,15.830491962981002,20.170859041290935,48.34684965689332,59.19698009608785,0.37037037037037035,0.4716981132075472,0.42592592592592593,0.22641509433962265,0.3157894736842105,0.30303030303030304,0.696969696969697,0.6842105263157895,0.49295774647887325,0.5070422535211268,0.4720496894409938,0.5279503105590062
2006,138,1417,62,1104,59,N,0,24,47,9,25,5,13,7,14,17,11,5,4,20,19,39,2,11,19,25,10,20,10,15,7,3,15,80,63,53.6256,54.4512,52.8,146.9205453690644,119.31818181818184,119.31818181818184,146.9205453690644,27.602363550882558,-27.602363550882558,21.060455896927653,13.333333333333334,13.627353815659069,20.0,75.87253414264036,63.0,0.6063829787234043,0.5128205128205128,0.2765957446808511,0.6410256410256411,0.25925925925925924,0.4166666666666667,0.5833333333333334,0.7407407407407407,0.4117647058823529,0.5882352941176471,0.5409090909090909,0.4590909090909091
2006,138,1449,67,1228,64,N,0,17,45,5,15,28,39,8,27,8,11,5,5,17,25,63,5,18,9,11,10,25,15,12,4,0,28,77,74,64.8,62.553599999999996,67.0464,123.09443421321875,110.3713249331806,110.3713249331806,123.09443421321875,12.723109280038145,-12.723109280038145,9.857072449482503,15.816111345423872,13.553474618038443,12.652889076339097,61.93693693693694,54.54009433962264,0.43333333333333335,0.4365079365079365,0.8666666666666667,0.1746031746031746,0.24242424242424243,0.2702702702702703,0.7297297297297297,0.7575757575757576,0.5,0.5,0.5678391959798995,0.4321608040201005
2006,138,1455,80,1397,73,N,0,24,48,9,15,23,29,9,25,16,13,3,2,12,27,67,10,29,9,13,18,20,15,10,9,7,20,98,93,62.150400000000005,62.1696,62.1312,157.63331274449249,149.68325092707047,149.68325092707047,157.63331274449249,7.950061817422011,-7.950061817422011,17.825311942959004,15.349979533360623,14.48306595365419,10.233319688907082,80.64516129032258,63.943894389438945,0.59375,0.47761194029850745,0.6041666666666666,0.19402985074626866,0.3103448275862069,0.4186046511627907,0.5813953488372093,0.6896551724137931,0.4722222222222222,0.5277777777777778,0.5505952380952381,0.4494047619047619
2006,139,1133,72,1338,66,N,0,22,59,2,6,26,32,16,24,14,8,8,2,16,25,61,6,20,10,11,12,26,11,14,2,2,23,76,78,63.8016,62.4768,65.1264,121.64515468141775,119.76709905660377,119.76709905660377,121.64515468141775,1.8780556248139817,-1.8780556248139817,14.72444257467396,12.109202994275648,8.413967185527977,15.411712901805371,51.997810618500274,59.234507897934385,0.3898305084745763,0.45901639344262296,0.5423728813559322,0.18032786885245902,0.38095238095238093,0.3333333333333333,0.6666666666666666,0.6190476190476191,0.5128205128205128,0.48717948717948717,0.5614035087719298,0.43859649122807015
2006,139,1163,87,1246,83,N,0,31,62,4,13,21,30,13,22,16,12,7,1,16,29,62,8,24,17,18,11,23,15,14,7,1,21,95,99,70.6176,71.232,70.00319999999999,133.3670260557053,141.42210641799232,141.42210641799232,133.3670260557053,-8.055080362287015,8.055080362287015,15.503875968992247,15.163768701981398,11.627906976744185,14.152850788515972,63.16489361702127,70.79519450800915,0.532258064516129,0.532258064516129,0.4838709677419355,0.2903225806451613,0.3611111111111111,0.3333333333333333,0.6666666666666666,0.6388888888888888,0.5072463768115942,0.4927536231884058,0.49375,0.50625
2006,139,1206,65,1314,60,N,0,23,58,4,16,15,19,11,27,14,8,7,2,8,23,64,10,30,4,4,13,27,16,13,3,10,15,73,80,61.977599999999995,60.825599999999994,63.1296,120.01525673400675,126.72343876723437,126.72343876723437,120.01525673400675,-6.708182033227615,6.708182033227615,15.844273426889995,16.88476150274377,9.053870529651427,13.718868720979316,55.00301386377336,60.8272506082725,0.43103448275862066,0.4375,0.3275862068965517,0.0625,0.2894736842105263,0.325,0.675,0.7105263157894737,0.48717948717948717,0.5128205128205128,0.5141843971631206,0.4858156028368794
2006,139,1207,70,1326,52,N,0,27,58,6,14,10,12,12,25,18,8,6,5,10,19,47,5,16,9,9,3,21,10,11,4,4,14,82,62,56.7552,56.9088,56.6016,144.0901934322987,109.53753957485301,109.53753957485301,144.0901934322987,34.55265385744568,-34.55265385744568,20.161290322580644,13.896609227348526,8.960573476702509,15.286270150083379,64.79140328697851,60.832025117739406,0.5172413793103449,0.4574468085106383,0.20689655172413793,0.19148936170212766,0.36363636363636365,0.10714285714285714,0.8928571428571429,0.6363636363636364,0.6065573770491803,0.39344262295081966,0.6507352941176471,0.3492647058823529
2006,139,1272,72,1137,56,N,0,23,48,7,16,19,26,7,18,15,9,10,2,20,15,41,2,12,24,29,11,22,8,19,4,0,20,86,60,59.135999999999996,58.9824,59.2896,145.80620659722223,101.19818652849742,101.19818652849742,145.80620659722223,44.60802006872481,-44.60802006872481,17.97698945349952,9.905894006934126,10.786193672099712,23.52649826646855,72.34185733512787,55.80357142857143,0.5520833333333334,0.3902439024390244,0.5416666666666666,0.7073170731707317,0.2413793103448276,0.3793103448275862,0.6206896551724138,0.7586206896551724,0.43103448275862066,0.5689655172413793,0.7107843137254902,0.28921568627450983
2006,139,1400,75,1301,54,N,0,26,56,8,19,15,19,9,29,17,10,8,3,14,22,56,3,22,7,12,6,22,10,13,7,3,17,91,60,64.1472,62.745599999999996,65.5488,145.03008975928194,91.53485647334504,91.53485647334504,145.03008975928194,53.49523328593689,-53.49523328593689,18.607705779334502,11.865211200759374,10.945709281961472,15.424774560987185,70.6960845245494,48.9556135770235,0.5357142857142857,0.41964285714285715,0.3392857142857143,0.21428571428571427,0.2903225806451613,0.17142857142857143,0.8285714285714286,0.7096774193548387,0.5757575757575758,0.42424242424242425,0.7294117647058823,0.27058823529411763
2006,139,1437,82,1112,78,N,0,28,52,9,19,17,20,12,19,13,13,6,4,19,28,65,5,17,17,20,20,14,15,10,7,2,19,100,88,60.288,59.327999999999996,61.248,168.554476806904,143.67816091954023,143.67816091954023,168.554476806904,24.876315887363774,-24.876315887363774,14.976958525345623,15.182186234817815,14.976958525345623,10.121457489878543,82.23684210526316,59.62059620596206,0.625,0.46923076923076923,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.5128205128205128,0.48717948717948717,0.5384615384615384,0.47692307692307695,0.5230769230769231,0.5686274509803921,0.43137254901960786
2006,139,1452,67,1322,54,N,0,18,46,7,22,24,33,8,20,11,14,13,2,15,21,55,6,20,6,11,17,24,13,24,7,3,24,81,66,64.0128,63.859199999999994,64.1664,126.84155141310885,102.85757031717534,102.85757031717534,126.84155141310885,23.9839810959335,-23.9839810959335,12.862488306828812,13.424204874019,16.37043966323667,24.783147459727385,66.92002643754131,55.147058823529406,0.4673913043478261,0.43636363636363634,0.717391304347826,0.2,0.25,0.4594594594594595,0.5405405405405406,0.75,0.4057971014492754,0.5942028985507246,0.6597938144329897,0.3402061855670103
2006,143,1261,62,1181,54,N,0,24,61,2,7,12,23,16,29,14,15,7,9,16,18,65,5,26,13,16,17,27,12,16,9,5,18,66,64,67.7568,67.3152,68.1984,98.04620650313747,93.84384384384383,93.84384384384383,98.04620650313747,4.202362659293641,-4.202362659293641,13.983220135836994,11.995201919232306,14.982021574111066,15.99360255897641,46.400449943757025,44.419766796224316,0.4098360655737705,0.3153846153846154,0.3770491803278688,0.24615384615384617,0.37209302325581395,0.3695652173913043,0.6304347826086957,0.627906976744186,0.5056179775280899,0.4943820224719101,0.559322033898305,0.4406779661016949
2006,143,1272,80,1133,64,N,0,31,60,6,15,12,18,11,30,11,13,10,7,18,20,60,5,16,19,27,14,21,6,17,4,3,18,92,74,69.50399999999999,67.1232,71.8848,137.06140350877195,102.94248575498574,102.94248575498574,137.06140350877195,34.11891775378621,-34.11891775378621,11.96692776327241,6.323777403035414,14.142732811140121,17.91736930860034,67.72673733804476,51.47468002225932,0.5666666666666667,0.375,0.3,0.45,0.34375,0.3181818181818182,0.6818181818181818,0.65625,0.5394736842105263,0.4605263157894737,0.7381974248927039,0.26180257510729615
2006,143,1400,74,1452,71,N,0,28,58,4,19,14,20,17,28,19,13,8,1,12,25,55,15,33,6,8,3,13,19,8,3,1,14,82,101,60.633599999999994,60.288,60.97919999999999,136.01380042462844,165.63024769101597,165.63024769101597,136.01380042462844,-29.616447266387524,29.616447266387524,19.23076923076923,22.217025257249762,13.157894736842106,9.354536950420954,61.377245508982035,86.29528366370471,0.5172413793103449,0.5909090909090909,0.3448275862068966,0.14545454545454545,0.5666666666666667,0.0967741935483871,0.9032258064516129,0.43333333333333335,0.7377049180327869,0.26229508196721313,0.5029585798816568,0.4970414201183432
2006,143,1417,73,1211,71,N,0,23,57,6,21,21,30,12,20,12,10,5,4,22,24,51,3,10,20,26,11,26,14,17,3,4,22,85,77,65.5872,65.472,65.7024,129.8264907135875,117.19511007208261,117.19511007208261,129.8264907135875,12.63138064150489,-12.63138064150489,13.015184381778742,14.982876712328768,10.845986984815617,18.193493150684933,60.54131054131054,61.65919282511211,0.45614035087719296,0.5,0.5263157894736842,0.5098039215686274,0.3157894736842105,0.3548387096774194,0.6451612903225806,0.6842105263157895,0.463768115942029,0.5362318840579711,0.497737556561086,0.502262443438914
2006,144,1163,98,1449,92,N,1,27,51,10,19,34,47,10,32,15,26,7,5,20,34,80,6,20,18,23,17,21,9,17,19,3,33,118,104,85.34400000000001,84.17280000000001,86.51520000000001,140.18780413625302,120.21009025003697,120.21009025003697,140.18780413625302,19.97771388621605,-19.97771388621605,13.31203407880724,7.75060282466414,23.074192403265883,14.640027557698932,82.31026785714285,57.70084332001775,0.6274509803921569,0.4625,0.9215686274509803,0.2875,0.3225806451612903,0.3469387755102041,0.6530612244897959,0.6774193548387096,0.525,0.475,0.6088328075709779,0.3911671924290221
2006,144,1196,57,1207,53,N,0,19,45,5,13,14,17,9,22,7,12,4,8,14,21,54,5,21,6,8,13,19,15,12,8,4,16,67,63,53.76,53.2608,54.25919999999999,125.7960826724345,116.10934182590236,116.10934182590236,125.7960826724345,9.686740846532132,-9.686740846532132,9.7929490766648,17.747278750591573,16.787912702853944,14.197823000473258,63.83384146341463,54.763560500695405,0.4777777777777778,0.4351851851851852,0.37777777777777777,0.14814814814814814,0.32142857142857145,0.37142857142857144,0.6285714285714286,0.6785714285714286,0.49206349206349204,0.5079365079365079,0.5144230769230769,0.4855769230769231
2006,144,1206,63,1455,55,N,0,20,44,8,16,15,23,2,30,12,9,5,5,16,20,64,3,24,12,17,17,26,8,9,4,1,21,79,61,59.808,58.6752,60.9408,134.6395069808028,100.09714345725686,100.09714345725686,134.6395069808028,34.54236352354593,-34.54236352354593,15.974440894568689,9.041591320072332,11.980830670926517,10.171790235081374,72.9859571322986,42.66927811975378,0.5454545454545454,0.3359375,0.5227272727272727,0.265625,0.07142857142857142,0.3617021276595745,0.6382978723404256,0.9285714285714286,0.4266666666666667,0.5733333333333334,0.7142857142857143,0.2857142857142857
2006,144,1437,60,1130,59,N,1,21,60,4,19,14,20,15,21,9,11,11,2,21,23,49,5,19,8,17,11,28,18,21,5,6,21,68,69,63.014399999999995,62.208,63.8208,109.31069958847736,108.11522262334536,108.11522262334536,109.31069958847736,1.195476965132002,-1.195476965132002,10.135135135135135,18.852115626309175,12.387387387387388,21.994134897360702,49.418604651162795,61.08356940509915,0.38333333333333336,0.5204081632653061,0.3333333333333333,0.3469387755102041,0.3488372093023256,0.34375,0.65625,0.6511627906976745,0.48,0.52,0.44021739130434784,0.5597826086956522
2006,145,1261,70,1400,60,N,1,28,66,3,18,11,16,9,33,18,10,8,7,13,21,69,10,29,8,11,14,31,14,12,7,7,16,76,80,70.0224,71.0784,68.96640000000001,106.92418512515758,115.9985152190052,115.9985152190052,106.92418512515758,-9.074330093847621,9.074330093847621,17.814726840855105,14.022435897435898,9.897070467141726,12.019230769230768,52.026286966046,54.17118093174431,0.44696969696969696,0.37681159420289856,0.24242424242424243,0.15942028985507245,0.225,0.2978723404255319,0.7021276595744681,0.775,0.4827586206896552,0.5172413793103449,0.5480427046263345,0.45195729537366547
2006,145,1417,50,1272,45,N,0,14,40,2,8,20,39,13,23,7,17,4,2,14,17,54,2,17,9,15,16,25,5,18,8,1,29,54,49,59.404799999999994,58.71359999999999,60.09599999999999,91.9718770438195,81.53620873269438,81.53620873269438,91.9718770438195,10.435668311125127,-10.435668311125127,8.62493839329719,5.980861244019139,20.946278955150323,21.5311004784689,47.23582925122464,40.42904290429043,0.375,0.3333333333333333,0.975,0.2777777777777778,0.34210526315789475,0.41025641025641024,0.5897435897435898,0.6578947368421053,0.4675324675324675,0.5324675324675324,0.78,0.22
2006,146,1196,75,1437,62,N,0,22,54,4,17,27,31,19,34,14,16,2,8,22,18,73,4,23,22,27,26,14,8,6,6,6,24,83,70,62.169599999999996,62.0544,62.28479999999999,133.75360973597358,112.38697081792029,112.38697081792029,133.75360973597358,21.366638918053297,-21.366638918053297,14.338385907414994,8.090614886731393,16.386726751331423,6.067961165048544,61.35422826729746,41.23468426013196,0.4444444444444444,0.273972602739726,0.5740740740740741,0.3698630136986301,0.5757575757575758,0.43333333333333335,0.5666666666666667,0.42424242424242425,0.5698924731182796,0.43010752688172044,0.7512953367875648,0.24870466321243523
2006,146,1206,86,1163,84,N,1,30,60,9,18,17,25,15,22,13,11,6,2,17,31,66,7,22,15,19,14,20,15,9,6,7,20,104,98,65.4528,64.32,66.5856,161.69154228855723,147.17896962706652,147.17896962706652,161.69154228855723,14.512572661490708,-14.512572661490708,13.68421052631579,15.250101667344449,11.578947368421053,9.15006100040667,73.2394366197183,65.89564281871974,0.575,0.5227272727272727,0.4166666666666667,0.2878787878787879,0.42857142857142855,0.3888888888888889,0.6111111111111112,0.5714285714285714,0.5211267605633803,0.4788732394366197,0.5177514792899408,0.4822485207100592
2006,152,1196,73,1206,58,N,0,23,53,12,25,15,19,16,24,8,15,5,4,12,23,56,2,11,10,14,11,16,6,11,8,2,15,97,62,58.809599999999996,57.9456,59.67359999999999,167.39838745305943,103.8985413985414,103.8985413985414,167.39838745305943,63.49984605451803,-63.49984605451803,9.48316737790422,7.5795856493178375,17.780938833570413,13.89590702374937,79.04172099087353,49.871299871299875,0.5471698113207547,0.42857142857142855,0.3584905660377358,0.25,0.5,0.3142857142857143,0.6857142857142857,0.5,0.5970149253731343,0.40298507462686567,0.70042194092827,0.29957805907172996
2006,152,1417,59,1261,45,N,0,21,51,5,18,12,17,15,27,10,17,10,5,24,16,50,0,6,13,28,14,19,4,15,9,7,18,69,45,59.42399999999999,58.0608,60.78719999999999,118.84093915343917,74.02874289324069,74.02874289324069,118.84093915343917,44.812196260198476,-44.812196260198476,11.69864295741694,4.918839153959666,19.887693027608798,18.445646827348746,58.994528043775645,36.10397946084724,0.46078431372549017,0.32,0.3333333333333333,0.56,0.4411764705882353,0.34146341463414637,0.6585365853658537,0.5588235294117647,0.56,0.44,0.9009009009009009,0.0990990990990991
2006,154,1196,73,1417,57,N,0,26,58,6,19,15,20,9,26,21,6,7,10,13,22,61,3,17,10,14,14,26,11,12,3,1,22,85,63,61.9008,61.248,62.553599999999996,138.7800417972832,100.71362799263352,100.71362799263352,138.7800417972832,38.06641380464967,-38.06641380464967,22.388059701492537,12.20053238686779,6.396588486140725,13.309671694764862,63.622754491017965,46.902918403811796,0.5,0.38524590163934425,0.3448275862068966,0.22950819672131148,0.2571428571428571,0.35,0.65,0.7428571428571429,0.4666666666666667,0.5333333333333333,0.7341269841269841,0.26587301587301587
2007,134,1310,77,1197,69,N,0,24,62,8,27,21,28,17,25,10,11,5,2,17,29,64,4,17,7,18,15,27,13,13,6,3,26,93,77,66.3552,65.5872,67.1232,141.79596018735364,114.71443554538521,114.71443554538521,141.79596018735364,27.08152464196843,-27.08152464196843,10.490977759127151,13.276143790849673,11.540075535039866,13.276143790849673,62.56727664155006,53.531701890989986,0.45161290322580644,0.484375,0.45161290322580644,0.28125,0.38636363636363635,0.375,0.625,0.6136363636363636,0.5,0.5,0.5965665236051502,0.4034334763948498
